Date,RSI,RSI_signal,MACD,MACD_signal_line,MACD_signal,ROC,ROC_signal,BB_upper,BB_lower,BB_signal,indicator_signal
2022-04-12,49.358770583935765,Neutral,11.025861971332006,14.814559232340248,Bearish,-2.3440594176005645,Bearish,392.3281351458137,285.39586692938167,Neutral,-1
2022-04-13,53.62026215436597,Neutral,10.090683888038768,13.869784163479952,Bearish,-6.362648589562599,Bearish,388.0643942650687,295.73094264899385,Neutral,-1
2022-04-14,48.94088338492741,Neutral,8.249306880769439,12.74568870693785,Bearish,-10.419527941038966,Bearish,384.11405265356206,303.4612860915551,Neutral,-1
2022-04-18,51.303277618206046,Neutral,7.225557280768612,11.641662421704002,Bearish,-8.19934208632347,Bearish,381.1989439798463,309.6730622457396,Neutral,-1
2022-04-19,54.13029637381406,Neutral,6.975586090802835,10.70844715552377,Bearish,-4.588902238912867,Bearish,378.4137599276551,316.0245793057433,Neutral,-1
2022-04-20,47.754926484319796,Neutral,5.345449712257448,9.635847666870506,Bearish,-9.901435979813659,Bearish,378.7923438213138,315.086663136694,Neutral,-1
2022-04-21,51.56291583445692,Neutral,4.847095077564745,8.678097149009353,Bearish,-11.931556011176715,Bearish,378.70212818729084,315.49921153438885,Neutral,-1
2022-04-22,51.089256662730705,Neutral,4.302224349491041,7.802922589105691,Bearish,-7.9000415203059795,Bearish,378.7507566787432,315.1549165390303,Neutral,-1
2022-04-25,50.15415298151728,Neutral,3.6393714015491128,6.970212351594376,Bearish,-4.565100002731453,Bearish,378.8582187971697,314.6267879166975,Neutral,-1
2022-04-26,37.401862016489936,Neutral,-0.15485980004342537,5.545197921266816,Bearish,-17.10459011478859,Bearish,382.1001754832627,304.20416716810445,Oversold,-1
2022-04-27,38.11121004515673,Neutral,-2.9904375595349393,3.8380708251064646,Bearish,-14.04011307833125,Bearish,382.4279164598567,296.6077585889714,Oversold,-1
2022-04-28,37.74918496989023,Neutral,-5.284328590264522,2.0135909420322675,Bearish,-10.084741135774362,Bearish,381.78813182529484,290.0315428573224,Neutral,-1
2022-04-29,37.108587107575644,Neutral,-7.2008035734257305,0.17071203894066778,Bearish,-11.77263605267692,Bearish,381.1009487389178,283.8240573645979,Neutral,-1
2022-05-02,42.148896847261845,Neutral,-7.764564935553608,-1.4163433559581875,Bearish,-11.681679791192035,Bearish,377.99713899820625,280.87286832601245,Neutral,-1
2022-05-03,43.11165299150119,Neutral,-7.949986030414209,-2.7230718908493916,Bearish,-7.690355091684252,Bearish,368.931107606109,282.0655659778754,Neutral,-1
2022-05-04,49.35076023276125,Neutral,-6.851422599847979,-3.548742032649109,Bearish,-5.144926512314799,Bearish,363.0000687736703,283.37527302320467,Neutral,-1
2022-05-05,40.58229540975638,Neutral,-8.022352993988534,-4.443464224916994,Bearish,-15.062982295857397,Bearish,360.6733774379112,279.9526296421669,Neutral,-1
2022-05-06,39.84902459252053,Neutral,-9.051212895182061,-5.365013958970008,Bearish,-11.415272967116138,Bearish,356.9161327251406,277.32287179146095,Neutral,-1
2022-05-09,33.19925274590403,Neutral,-11.842584451220205,-6.660528057420047,Bearish,-21.974071403833964,Bearish,357.84564130729905,268.4473640637947,Oversold,-1
2022-05-10,35.11880559071929,Neutral,-13.550780771633242,-8.038578600262687,Bearish,-20.397991369147224,Bearish,358.8552677346099,261.57473714820253,Neutral,-1
2022-05-11,30.32564458991189,Neutral,-16.490734762707007,-9.72900983275155,Bearish,-26.454379582131615,Bearish,361.5297828643402,250.4685554535309,Oversold,-1
2022-05-12,29.926012597199872,Oversold,-18.76573307750607,-11.536354481702455,Bearish,-16.93480537236374,Bearish,360.65379236418823,241.5322122744836,Neutral,-1
2022-05-13,36.201965326686654,Neutral,-19.228378227139785,-13.074759230789923,Bearish,-12.696397339548254,Bearish,358.6967524844786,236.30891768153703,Neutral,-1
2022-05-16,32.76582801238919,Neutral,-20.574153862374146,-14.574638157106769,Bearish,-17.451651576895756,Bearish,356.1478468498121,229.52715620194573,Neutral,-1
2022-05-17,37.98607724984477,Neutral,-20.403836033463847,-15.740477732378185,Bearish,-12.535026470869951,Bearish,349.51283622959716,227.27749885341063,Neutral,-1
2022-05-18,34.028341916577844,Neutral,-21.415271377196518,-16.875436461341852,Bearish,-21.389021236271123,Bearish,346.4972710017355,221.38006359299104,Neutral,-1
2022-05-19,33.99961875157564,Neutral,-21.974028558781868,-17.895154880829857,Bearish,-21.97745844382005,Bearish,339.91729359982116,217.98137278201477,Neutral,-1
2022-05-20,30.738409507149285,Neutral,-23.37179265872416,-18.99048243640872,Bearish,-30.307993608165802,Bearish,333.4611528055377,213.06584762170837,Neutral,-1
2022-05-23,32.4252091045709,Neutral,-23.908064952209344,-19.973998939568844,Bearish,-22.716654089627497,Bearish,325.04774939198325,210.7085830054777,Neutral,-1
2022-05-24,29.17397547285863,Oversold,-25.298612658542766,-21.03892168336363,Bearish,-27.434870271467382,Bearish,325.1115312458564,202.36946698412413,Neutral,-1
2022-05-25,33.85607315248859,Neutral,-25.285031008886904,-21.888143548468285,Bearish,-16.301402526828078,Bearish,322.63707979529863,197.42025205284583,Neutral,-1
2022-05-26,40.6082639583213,Neutral,-23.685159187429548,-22.24754667626054,Bearish,-11.538169288567818,Bearish,318.78801426717075,195.6099853055831,Neutral,-1
2022-05-27,46.81061915234333,Neutral,-20.78172479113408,-21.954382299235252,Bullish,3.491826205722358,Bullish,315.04733079022776,195.6463368123113,Neutral,1
2022-05-31,46.67205899953679,Neutral,-18.30655581732796,-21.224817002853797,Bullish,4.156588372941301,Bullish,308.8439881392771,197.02701100623074,Neutral,1
2022-06-01,44.80696396914027,Neutral,-16.634406633768748,-20.30673492903679,Bullish,-3.796829041247446,Bearish,301.09790416560077,199.14375995793438,Neutral,0
2022-06-02,49.05125340746016,Neutral,-14.213915299961968,-19.088171003221824,Bullish,6.989526863574709,Bullish,288.0019922416107,206.31900537801818,Neutral,1
2022-06-03,41.893152720458154,Neutral,-14.055443184386377,-18.081625439454736,Bullish,-7.623324099643074,Bearish,280.13631795624815,208.52701364775578,Neutral,0
2022-06-06,43.30113921073255,Neutral,-13.470898974680438,-17.159480146499877,Bullish,0.708640170834119,Bullish,271.3643155546172,212.27201714801953,Neutral,1
2022-06-07,43.53865342008224,Neutral,-12.811012561548665,-16.289786629509635,Bullish,1.020557100892814,Bullish,268.6565593224358,212.63144116584542,Neutral,1
2022-06-08,44.76268500983624,Neutral,-11.910292634971654,-15.41388783060204,Bullish,9.293567720649293,Bullish,264.7661189654335,214.0405491253868,Neutral,1
2022-06-09,44.017793216061044,Neutral,-11.241178538648285,-14.57934597221129,Bullish,6.55208443905296,Bullish,264.4041495117898,213.90651790764377,Neutral,1
2022-06-10,41.44676931997705,Neutral,-11.185268709813926,-13.900530519731818,Bullish,10.909635474643023,Bullish,264.00158260314765,213.26541721374687,Neutral,1
2022-06-13,36.3964199321302,Neutral,-12.329704651945917,-13.58636534617464,Bullish,-1.7592632867847637,Bearish,262.4336230986567,210.75404322214405,Neutral,0
2022-06-14,38.9015242972065,Neutral,-12.674740747337438,-13.4040404264072,Bullish,-6.3668365221060546,Bearish,262.17485009430516,208.95614966155424,Neutral,0
2022-06-15,44.43949752399229,Neutral,-11.834586747774694,-13.090149690680699,Bullish,-7.981519757512954,Bearish,259.7808085006882,209.26319174345247,Neutral,0
2022-06-16,38.29658919904689,Neutral,-12.628943249856462,-12.997908402515852,Bullish,-15.688545379313112,Bearish,260.24288023597836,206.4507873665607,Neutral,0
2022-06-17,39.94094147524914,Neutral,-12.815417864614545,-12.961410294935593,Bullish,-12.168240040624143,Bearish,260.1565051280122,204.56582916153852,Neutral,0
2022-06-21,48.18011738204787,Neutral,-11.197959236204696,-12.608720083189414,Bullish,-8.243874502115576,Bearish,260.53424829043973,205.76175238094697,Neutral,0
2022-06-22,47.848919462678246,Neutral,-9.878890731342153,-12.062754212819963,Bullish,0.6694651487993846,Bullish,260.8537765275034,206.55422518148103,Neutral,1
2022-06-23,47.472818811394944,Neutral,-8.813953839523947,-11.41299413816076,Bullish,-1.3471510288412119,Bearish,259.7393431025536,210.23699204148937,Neutral,0
2022-06-24,51.74624390794872,Neutral,-7.030649347718452,-10.5365251800723,Bullish,2.8549068813823895,Bullish,260.40622016319963,212.180780874398,Neutral,1
2022-06-27,51.41309674137001,Neutral,-5.616106156054343,-9.552441375268709,Bullish,1.2624019192763802,Bullish,261.1461584891221,212.34184199915913,Neutral,1
2022-06-28,46.40067255830821,Neutral,-5.421584515630201,-8.726270003341007,Bullish,-2.9383141932201684,Bearish,258.9620566606141,212.47127616409293,Neutral,0
2022-06-29,44.79913152704282,Neutral,-5.540311863777589,-8.089078375428324,Bullish,-1.610468200999685,Bearish,256.5683241625613,212.4386765698606,Neutral,0
2022-06-30,43.2517858019773,Neutral,-5.890613155133451,-7.64938533136935,Bullish,4.049688941938625,Bullish,255.10874912053902,211.66658504694146,Neutral,1
2022-07-01,44.68105767500494,Neutral,-5.8753714549753795,-7.294582556090557,Bullish,2.885298931415041,Bullish,250.4136199566949,213.25471347836367,Neutral,1
2022-07-05,47.63537423655141,Neutral,-5.333530490698905,-6.902372143012228,Bullish,0.028611866701326576,Bullish,250.3099743845208,213.21335935571355,Neutral,1
2022-07-06,47.01413885422332,Neutral,-4.954592609727797,-6.5128162363553415,Bullish,8.743937477775944,Bullish,249.7404408214183,213.12822678112076,Neutral,1
2022-07-07,53.31373083444868,Neutral,-3.5793612155779897,-5.926125232199872,Bullish,12.817559124465344,Bullish,250.63951576216888,212.79481803910065,Neutral,1
2022-07-08,56.04631662745605,Neutral,-1.9649278468224622,-5.13388575512439,Bullish,5.790947659184269,Bullish,252.39100457569452,211.93299597362187,Neutral,1
2022-07-11,48.050704567305864,Neutral,-1.9875234620230628,-4.504613296504124,Bullish,-0.7384287769218758,Bearish,251.85610372983874,211.93156411684097,Neutral,0
2022-07-12,47.484968872500296,Neutral,-2.0841529765797873,-4.020521232519258,Bullish,-0.8508103703938348,Bearish,251.9042905139599,211.96737849238775,Neutral,0
2022-07-13,49.482033546838004,Neutral,-1.819414793284011,-3.5802999446722086,Bullish,-3.5272432481845204,Bearish,251.62702519515926,214.37497675796573,Neutral,0
2022-07-14,50.1370148454529,Neutral,-1.489687311509357,-3.1621774180396387,Bullish,-2.6974763126486776,Bearish,251.7663560235908,215.97797991390922,Neutral,0
2022-07-15,51.07758666213237,Neutral,-1.0745108260890959,-2.7446440996495305,Bullish,3.18199501778091,Bullish,252.31485760842722,216.13614489401417,Neutral,1
2022-07-18,51.34815209195247,Neutral,-0.6986947088069826,-2.335454221481021,Bullish,5.276666634834381,Bullish,251.03887441315936,220.1567936166258,Neutral,1
2022-07-19,54.18133411278826,Neutral,0.001241639778299941,-1.868115049229157,Bullish,9.38047801236129,Bullish,250.41188419992716,223.66078425710407,Neutral,1
2022-07-20,55.28977584913736,Neutral,0.7067617636572834,-1.353139686651869,Bullish,8.904500021149541,Bullish,251.6913154850247,223.42768628499482,Neutral,1
2022-07-21,66.13190069181768,Neutral,3.18248144487049,-0.44601546034739725,Bullish,16.57894717890368,Bullish,259.8293332359996,218.85166804573868,Overbought,1
2022-07-22,66.32686627277175,Neutral,5.128692516561443,0.6689261350343709,Bullish,17.481304252434814,Bullish,266.0757777004182,216.3225575656951,Overbought,1
2022-07-25,63.53080177360308,Neutral,6.291121258772165,1.79336515978193,Bullish,9.769223166387045,Bullish,269.8665194770495,214.8044811943372,Neutral,1
2022-07-26,57.025781438415166,Neutral,6.366477595941092,2.7079876470137627,Bullish,3.2288010253847603,Bullish,271.48051505149056,214.5844843381579,Neutral,1
2022-07-27,63.699032851995526,Neutral,7.6261291559754625,3.6916159488061027,Bullish,17.272378918376017,Bullish,276.3188985644957,213.96176854976213,Neutral,1
2022-07-28,65.87313390244294,Neutral,9.0111413679669,4.755521032638263,Bullish,20.521725262457448,Bullish,281.5977776334532,213.92388832113664,Neutral,1
2022-07-29,70.89105101795928,Overbought,11.289870122456307,6.062390850601872,Bullish,25.358590243373957,Bullish,289.7550118015065,213.0343207790599,Overbought,0
2022-08-01,70.92693924034859,Overbought,12.956644834892415,7.441241647459982,Bullish,24.741935688348324,Bullish,296.45330361046774,213.33736258826275,Overbought,0
2022-08-02,71.90173685186534,Overbought,14.378913775692922,8.828776073106571,Bullish,25.20966586874766,Bullish,303.03422989966634,213.5084367263103,Neutral,1
2022-08-03,73.84479498910189,Overbought,15.8726124516416,10.237543348813578,Bullish,27.79086839985573,Bullish,309.89040852225065,214.2185911115384,Neutral,1
2022-08-04,74.19379056290508,Overbought,16.960655964443276,11.582165871939518,Bullish,25.700864592213783,Bullish,316.44286637794227,214.07513288963588,Neutral,1
2022-08-05,59.9411338856144,Neutral,15.987426453822366,12.463217988316089,Bullish,16.432328657670457,Bullish,318.78931490033915,215.46935209184838,Neutral,1
2022-08-08,60.833364802301965,Neutral,15.222484341037216,13.015071258860313,Bullish,6.8885593226050075,Bullish,320.24080678011273,219.62586039518018,Neutral,1
2022-08-09,56.56434687323558,Neutral,13.884111361433213,13.188879279374893,Bullish,4.073560089991222,Bullish,320.0879625687745,224.8050382246826,Neutral,1
2022-08-10,61.131398888673544,Neutral,13.556657849166584,13.262434993333233,Bullish,9.657273520089705,Bullish,320.94284733578127,229.68182002261722,Neutral,1
2022-08-11,56.636212340128864,Neutral,12.529242861284615,13.11579656692351,Bearish,10.727814688521683,Bullish,320.2796838918956,235.17665003144415,Neutral,0
2022-08-12,61.87245796038448,Neutral,12.650450086324213,13.022727270803653,Bearish,9.173273700315658,Bullish,320.6070580866159,240.84560914971226,Neutral,0
2022-08-15,65.0255715963014,Neutral,13.342331641305407,13.086648144904004,Bullish,10.117484530173238,Bullish,321.36463634277567,246.96536548827902,Neutral,1
2022-08-16,63.35135299937579,Neutral,13.512448357161702,13.171808187355545,Bullish,3.1678715367580463,Bullish,321.104223965872,253.32911038471394,Neutral,1
2022-08-17,61.757020729040384,Neutral,13.286995629225316,13.1948456757295,Bullish,2.2605208700974275,Bullish,319.3208238775184,260.762177831466,Neutral,1
2022-08-18,61.030930001098696,Neutral,12.869062638428375,13.129689068269276,Bearish,0.7596229054022773,Bullish,320.11717141126013,263.08216330553677,Neutral,0
2022-08-19,57.05354726962205,Neutral,11.900113053048983,12.88377386522522,Bearish,-3.4906074533192144,Bearish,319.97749879345264,265.66416685596147,Neutral,-1
2022-08-22,53.0037703953423,Neutral,10.466623799943648,12.400343852168906,Bearish,-6.0654502680975355,Bearish,318.70634576339626,269.08332098465064,Neutral,-1
2022-08-23,56.24299658389832,Neutral,9.745952003516436,11.869465482438413,Bearish,2.874457719172,Bullish,314.67687177717755,276.87213029801774,Neutral,0
2022-08-24,56.56018249690506,Neutral,9.121578777798959,11.319888141510521,Bearish,2.297797362753389,Bullish,313.1631184693907,280.61355084213267,Neutral,0
2022-08-25,55.864236616676706,Neutral,8.446548070233746,10.745220127255166,Bearish,4.495292950967481,Bullish,312.1924813761812,283.10118927811567,Neutral,0
2022-08-26,50.647717040399314,Neutral,7.184838826705061,10.033143867145146,Bearish,-2.1289352244714856,Bearish,312.32566440139766,282.0620064970398,Neutral,-1
2022-08-29,48.64325831197444,Neutral,5.853587859012748,9.197232665518667,Bearish,-0.631475256518856,Bearish,312.6346728394814,280.5073315550498,Neutral,-1
2022-08-30,44.5124344492717,Neutral,4.17590059168316,8.192966250751565,Bearish,-7.442584629242906,Bearish,313.3375949904333,277.5157436326136,Neutral,-1
2022-08-31,43.348718108849496,Neutral,2.6471588457130792,7.083804769743868,Bearish,-10.898105901479093,Bearish,312.8263148635188,274.8483555466375,Neutral,-1
2022-09-01,44.50741642439486,Neutral,1.542907840501357,5.975625383895366,Bearish,-9.591271366478034,Bearish,311.30357487188,273.2237627746044,Neutral,-1
2022-09-02,40.50684126081216,Neutral,0.10575399550964448,4.801651106218222,Bearish,-11.11416178689603,Bearish,312.6544848040234,270.0768506451953,Neutral,-1
2022-09-06,43.80212934755026,Neutral,-0.6855842042635913,3.7042040441218598,Bearish,-9.393463250938792,Bearish,313.10227383509977,268.0287289725174,Neutral,-1
2022-09-07,50.33262052143145,Neutral,-0.5574807920136209,2.851867076894764,Bearish,-4.370779123054389,Bearish,313.09762914303724,268.0700405346971,Neutral,-1
2022-09-08,53.79686694935702,Neutral,-0.007229244499626475,2.280047812615886,Bearish,-0.2253502149500836,Bearish,312.78150419809464,267.87650056264755,Neutral,-1
2022-09-09,59.49834423589302,Neutral,1.2551856102830357,2.075075372149316,Bearish,1.0884188613700194,Bullish,313.7227309246738,268.24027261536526,Neutral,0
2022-09-12,61.807192919312214,Neutral,2.608074281732627,2.181675154065978,Bullish,2.4649665381442145,Bullish,314.3681007382561,268.0339042666267,Neutral,1
2022-09-13,53.31990921578501,Neutral,2.6579086072707696,2.2769218447069366,Bullish,-1.3307671645009462,Bearish,311.9811054443545,268.70189931638765,Neutral,0
2022-09-14,58.54719874755298,Neutral,3.502672875700682,2.522072050905686,Bullish,5.0400878885922475,Bullish,311.25283276363183,269.0348381348056,Neutral,1
2022-09-15,59.083950170460234,Neutral,4.215550062229738,2.8607676531704964,Bullish,6.646300185728419,Bullish,311.20837243481026,269.05463110522885,Neutral,1
2022-09-16,58.79627871129865,Neutral,4.694123272899219,3.2274387771162414,Bullish,9.23658364024909,Bullish,311.2913510538109,269.019653584861,Neutral,1
2022-09-19,61.67030081738904,Neutral,5.471875905441095,3.6763262027812127,Bullish,12.140351856256341,Bullish,313.32025556975896,268.23108415192075,Neutral,1
2022-09-20,61.396170073213256,Neutral,5.991746483407837,4.139410258906538,Bullish,11.390535036471675,Bullish,315.57107615252386,267.86193165997616,Neutral,1
2022-09-21,55.229666332462,Neutral,5.698176037804274,4.451163414686085,Bullish,11.320823546591967,Bullish,316.0350002109142,267.83267251857797,Neutral,1
2022-09-22,47.34478045840964,Neutral,4.429217811495505,4.4467742940479695,Bearish,5.163611331827212,Bullish,315.5303198868934,267.48668450763785,Neutral,0
2022-09-23,40.57072258975859,Neutral,2.326765797482949,4.022772594734966,Bearish,-2.9503085211915905,Bearish,315.3900414111921,265.55296090814386,Neutral,-1
2022-09-26,41.03665558783112,Neutral,0.7072765734678228,3.3596733904815377,Bearish,-4.580653928185893,Bearish,315.56121742720256,264.17378623490686,Neutral,-1
2022-09-27,45.7081060214897,Neutral,-0.01679421848700713,2.684379868687829,Bearish,-5.585955233416504,Bearish,315.5540036447008,263.9929995291273,Neutral,-1
